iter,frames,mean_reward,loss_total,loss_policy,loss_value
1,4096,0.27132439613342285,0.5088907585944981,-0.10497075832390693,0.7462771955644711
2,8192,0.2737083435058594,-0.10067430012859405,-0.09580971508985385,0.12742272370960564
3,12288,0.2812837064266205,-0.1598721378017217,-0.09853532303823158,0.07063340956810862
4,16384,0.2855326235294342,-0.17503806217573584,-0.1042665034183301,0.0610048157395795
5,20480,0.29374879598617554,-0.17552147707901894,-0.10403835748438724,0.05993190451990813
6,24576,0.30300837755203247,-0.1798137144651264,-0.10427509305882268,0.05560291490983218
7,28672,0.30791422724723816,-0.18573773927055298,-0.10657977445516735,0.05145348950754851
8,32768,0.3120127022266388,-0.18974928855895995,-0.10515871692914516,0.04568914850242436
9,36864,0.3259466886520386,-0.18536236523650587,-0.10228052017919254,0.046825960651040076
10,40960,0.33261531591415405,-0.1875762555282563,-0.10572975124232471,0.047336980956606566
11,45056,0.33886855840682983,-0.18827546196989714,-0.10484917862340808,0.044889186951331796
12,49152,0.3504396975040436,-0.1868735223542899,-0.10362116846372374,0.044431376014836134
13,53248,0.35576125979423523,-0.18893200075253844,-0.10542829737532884,0.043549485271796584
14,57344,0.36396628618240356,-0.18479625773616135,-0.10383100950857624,0.04537144810892642
15,61440,0.37149474024772644,-0.19101801798678936,-0.10247231483808719,0.03697233980055899
16,65536,0.38220301270484924,-0.18902714252471925,-0.1012533379951492,0.03707063334295526
17,69632,0.389281302690506,-0.18876666170544923,-0.10137374808255117,0.03642276992322877
18,73728,0.3935050964355469,-0.1937007387634367,-0.10197956986521603,0.031223049096297473
19,77824,0.4051052927970886,-0.18411055128090084,-0.09903686422621831,0.03670262054074556
20,81920,0.41451403498649597,-0.18754018689505755,-0.09884648646693676,0.03171717313816771
21,86016,0.4243091344833374,-0.19100873845163732,-0.10197701459255767,0.029680359200574456
22,90112,0.43112912774086,-0.18917076317593456,-0.09819786882144399,0.026438736531417817
23,94208,0.4388223886489868,-0.18768725045956672,-0.09861212866962887,0.02706327852793038
24,98304,0.44599205255508423,-0.18734136146958918,-0.10106315735902172,0.028491507505532355
25,102400,0.4523612856864929,-0.18383260949049146,-0.09800617468135897,0.02724612926831469
26,106496,0.4602498412132263,-0.184033792745322,-0.09894688200729433,0.02633921365486458
27,110592,0.46678146719932556,-0.17892542406916617,-0.09678244240349158,0.02811638651182875
28,114688,0.4787355065345764,-0.17895029487553984,-0.09426820827648044,0.02384473611600697
29,118784,0.48074397444725037,-0.17795356244314461,-0.09583521207096055,0.024919148650951684
30,122880,0.4881848096847534,-0.17797369807958602,-0.09643003113160376,0.023553131986409424
31,126976,0.49707460403442383,-0.17665915112011135,-0.09300265363708604,0.02007474940037355
32,131072,0.49949079751968384,-0.1776715254643932,-0.09318002029322088,0.018078059953404592
33,135168,0.5076311230659485,-0.17469146461226046,-0.09218184954952449,0.01820774216321297
34,139264,0.5140597224235535,-0.17429438568651676,-0.09259047118248417,0.01698311651707627
35,143360,0.5226191282272339,-0.1675928065786138,-0.0890833986864891,0.01715304925455712
36,147456,0.5280081629753113,-0.16593173563014715,-0.08883426859683823,0.016915528429672123
37,151552,0.5298027396202087,-0.16536453175358473,-0.08962048840185162,0.016744864132488147
