iter,frames,mean_reward,loss_total,loss_policy,loss_value
1,4096,0.42944979667663574,1.4278617415111512,-0.11389003721997142,1.6971003958024085
2,8192,0.43406906723976135,0.050808107992634174,-0.10595131119480357,0.31164934909902514
3,12288,0.44042670726776123,-0.10879502217285335,-0.10954983131377957,0.1554897623602301
4,16384,0.44185081124305725,-0.12749045160599054,-0.11122525414975826,0.13832114837132395
5,20480,0.44244611263275146,-0.14241669815964997,-0.11168410382815637,0.1236830736976117
6,24576,0.4506106972694397,-0.1552201822400093,-0.11312676030502189,0.11201841309666634
7,28672,0.4611641764640808,-0.16222906564362347,-0.11272530950373039,0.10421182974241675
8,32768,0.469899982213974,-0.16309077343903483,-0.11293719159439206,0.10331781855784357
9,36864,0.47720304131507874,-0.17384289246983825,-0.11304842663230374,0.09226652127690613
10,40960,0.48568016290664673,-0.17898107129149138,-0.11221049304876943,0.08584137833677233
11,45056,0.4985390901565552,-0.1836867487989366,-0.1102943300968036,0.07864587109070272
12,49152,0.5103079080581665,-0.19168069446459413,-0.11224374106386677,0.07191015048883856
13,53248,0.5213634371757507,-0.19387191943824292,-0.1134341618308099,0.07027165652252734
14,57344,0.5317188501358032,-0.18450038125738502,-0.11136605796637014,0.07677426869049668
15,61440,0.541502833366394,-0.17237051972188056,-0.11104313574032858,0.0877043672837317
16,65536,0.5557817220687866,-0.1750123434700072,-0.10982699615415185,0.08285863352939486
17,69632,0.5680555105209351,-0.18603706592693925,-0.11115237924095708,0.07245308659039437
18,73728,0.5753519535064697,-0.16920323381200433,-0.11031741925980895,0.08741997051984071
19,77824,0.5902720093727112,-0.1684885431546718,-0.10719005663268036,0.08349993699230254
20,81920,0.5999650955200195,-0.17992288242094218,-0.11023059338331223,0.07399466810747982
21,86016,0.6150630712509155,-0.16857387581840158,-0.10630741856875829,0.0799348174361512
22,90112,0.6283667087554932,-0.18324085869826376,-0.10933359194314107,0.06709194472059607
23,94208,0.6411051154136658,-0.16852409774437546,-0.10803349830675871,0.07911064208019525
24,98304,0.6500018835067749,-0.1733226069714874,-0.10544541778508573,0.07016565538942814
25,102400,0.6645157337188721,-0.17145772902294992,-0.10810772797558457,0.07289496599696577
26,106496,0.6706669330596924,-0.1727975226007402,-0.10199344668944832,0.06417138725519181
27,110592,0.68537437915802,-0.17814691234380006,-0.10520137095008977,0.060363255674019456
28,114688,0.7000167965888977,-0.16659337766468524,-0.10360716768191196,0.06878275119233876
29,118784,0.709949254989624,-0.16348143387585878,-0.10479235164821148,0.07096903338097035
30,122880,0.7246103882789612,-0.1744395362213254,-0.10454467835952527,0.05772100794129074
31,126976,0.736534059047699,-0.16950965956784786,-0.10133959592785687,0.05757019827142358
32,131072,0.7476948499679565,-0.1651306424755603,-0.09922383476950927,0.05824960377067327
33,135168,0.7603415250778198,-0.1642203754046932,-0.10084046839328949,0.058955011516809465
34,139264,0.7637912631034851,-0.16465348210185765,-0.10211915440158918,0.058295654016546905
35,143360,0.776476263999939,-0.1583309788024053,-0.09930957929173019,0.059583304636180404
36,147456,0.7874736189842224,-0.16437597768381237,-0.0985494491062127,0.05166790478397161
37,151552,0.7936350703239441,-0.168725729547441,-0.09921379499719478,0.045727381063625214
38,155648,0.8084188103675842,-0.16652185411658138,-0.09768328935606405,0.043915679305791856
39,159744,0.8160444498062134,-0.16922279265709222,-0.0980373605445493,0.03872328371508047
40,163840,0.8292584419250488,-0.16574374854099005,-0.09655228311021347,0.03929135726066306
41,167936,0.8366730213165283,-0.1535012406297028,-0.0920479847874958,0.04382631634362042
42,172032,0.8440310955047607,-0.15689629376865924,-0.09526236559613607,0.04212080514989793
43,176128,0.8531419634819031,-0.15810841987840832,-0.09427991288830526,0.0377081266255118
44,180224,0.8590593338012695,-0.16362320431508123,-0.09544171936286147,0.03220983037026599
45,184320,0.8754397630691528,-0.15507081255782396,-0.09507681562099606,0.03608551730867475
46,188416,0.8852400183677673,-0.1469932767562568,-0.09366873791441321,0.04045010813279078
47,192512,0.8969815969467163,-0.14064606961328535,-0.08727247705101035,0.03718699156306684
48,196608,0.904451310634613,-0.14512760434299707,-0.0920026720414171,0.03611994935199618
49,200704,0.9153709411621094,-0.14449457612354308,-0.090789456339553,0.03252125382423401
50,204800,0.9246944189071655,-0.14128968631848693,-0.08837415695888921,0.030020660546142608
51,208896,0.9319745302200317,-0.1363600621931255,-0.08901831291150301,0.03337812016252428
52,212992,0.9483806490898132,-0.12792721374426036,-0.08283968182222452,0.03105336466105655
53,217088,0.9567887783050537,-0.13156992672011256,-0.08583243784669321,0.027675777033437043
54,221184,0.9644469618797302,-0.12499963259324431,-0.08206981153343804,0.02816615580813959
55,225280,0.9731824398040771,-0.12118297601118684,-0.0810036322902306,0.02760998858138919
56,229376,0.9757630825042725,-0.12288258909247815,-0.08177488951478154,0.024904567445628346
57,233472,0.9900172352790833,-0.12229149935301394,-0.08393735167919658,0.023111473850440233
58,237568,0.9993036389350891,-0.11814873877447099,-0.08273122860118746,0.021732171578332782
59,241664,1.004278540611267,-0.11448990242788568,-0.08317769854038488,0.02562094038585201
60,245760,1.0068589448928833,-0.1132654877146706,-0.08142074740608223,0.02386910212226212
61,249856,1.0105284452438354,-0.11432397924363613,-0.0854721878975397,0.02583617651835084
62,253952,1.0215423107147217,-0.10906663943314925,-0.08236388913937845,0.022866479039657862
63,258048,1.0246508121490479,-0.10756158910226077,-0.08147046879166737,0.022686045663431288
64,262144,1.0348608493804932,-0.10132631940068677,-0.0790267659991514,0.021737391827628016
65,266240,1.0468508005142212,-0.09902713038027286,-0.0791684297088068,0.019599170511355624
66,270336,1.051971197128296,-0.0946761583792977,-0.07644952167174779,0.0186081065738108
67,274432,1.0594769716262817,-0.09697077346500009,-0.07791687028075103,0.014986589481122792
68,278528,1.0658868551254272,-0.09625314883887767,-0.08180319191887975,0.016050709568662568
69,282624,1.070622205734253,-0.0903417447116226,-0.07663074905285612,0.014575187239097431
70,286720,1.0717804431915283,-0.0840843117563054,-0.07294476043316536,0.015323516452917829
71,290816,1.0836397409439087,-0.07979928146814927,-0.07191918440512382,0.014010970940580592
72,294912,1.087196946144104,-0.07992468999000266,-0.07574358035635669,0.014800050668418408
73,299008,1.0938899517059326,-0.07705044134054333,-0.07455209905747325,0.012690492760157213
74,303104,1.0990309715270996,-0.06940920845954679,-0.07023294200189412,0.013181805104250089
