iter,frames,mean_reward,loss_total,loss_policy,loss_value
1,3200,-0.0005368662532418966,-0.30836086980998517,-0.053299068888494124,0.004775466707845529
2,6400,-0.001460739178583026,-0.30330480510989827,-0.050304519548080864,0.005376405662779386
3,9600,0.0010120014194399118,-0.30136890138189,-0.05226523109401266,0.009956710250116884
4,12800,-0.002201259834691882,-0.3243083689361811,-0.06960772356251255,0.003352934803115204
5,16000,-0.0026426727417856455,-0.32008454551299415,-0.06392066479117299,0.0017896363720259008
6,19200,-0.0031361922156065702,-0.3310295288761457,-0.07440750093664975,0.0007439608110871631
7,22400,-0.0016320779686793685,-0.3006775643676519,-0.04755427344158913,0.004012070553532491
8,25600,0.0036508366465568542,-0.27569108332196873,-0.03987912148392449,0.02248032985565563
9,28800,0.0032586315646767616,-0.291608394558231,-0.053726712924738726,0.019106048427056523
10,32000,0.0016751346411183476,-0.303957337141037,-0.06132498034276068,0.013714659512819102
11,35200,0.003234732197597623,-0.2947567996879419,-0.056045968275672445,0.018022837039704125
12,38400,0.0009217724436894059,-0.3006735647718112,-0.05807228399207816,0.014370098892444123
13,41600,0.0014019838999956846,-0.28713686342040695,-0.047414968248146276,0.015589050750713795
14,44800,0.0008692437550053,-0.3058493199447791,-0.060950644648013017,0.01104469911660999
15,48000,-0.0009716711938381195,-0.3289317524681489,-0.07637446521160503,0.003259912532909463
16,51200,0.0018409378826618195,-0.3000301210830609,-0.056654489688420046,0.012057891825679689
17,54400,-0.0012218934716656804,-0.31765871358414494,-0.06770470889362817,0.004730898031266406
18,57600,0.0014089319156482816,-0.2995839163661003,-0.057634572424770644,0.013424770685378461
19,60800,0.003453431650996208,-0.3010378636419773,-0.06361286390650396,0.01807659355302652
20,64000,-0.0010313455713912845,-0.32201139256358147,-0.07350703122792765,0.006201987255675097
21,67200,-0.0005040675168856978,-0.32078135646879674,-0.07164500890454899,0.005245586972644863
22,70400,0.0014051574980840087,-0.29271875955164434,-0.05350429545311878,0.014756433960671226
23,73600,0.0009863317245617509,-0.31331421410044036,-0.0676527925922225,0.008699718247711038
24,76800,-0.00038693955866619945,-0.3110206330815951,-0.06494935404431695,0.006722543018016344
25,80000,0.0011885646963492036,-0.2815808205554883,-0.04555164206540212,0.016779080506724615
26,83200,0.000796843261923641,-0.3158785992612441,-0.07141944979084655,0.00868328923243098
27,86400,-0.0008322211215272546,-0.3165466004361709,-0.0704757813073229,0.006673511397093534
28,89600,0.0036423527635633945,-0.28941076546907424,-0.057210899462612964,0.020598988917966684
29,92800,0.002847065916284919,-0.30228257762889066,-0.06340837150346487,0.014507507591042667
30,96000,0.0015900492435321212,-0.30628725339969,-0.06270308772218414,0.009897148023204258
31,99200,0.0020207343623042107,-0.30010006862382094,-0.06064501596459498,0.014253080733275662
32,102400,-0.0006212102016434073,-0.319100691502293,-0.07146429974430552,0.005970410682493821
33,105600,-0.0014574351953342557,-0.31841125786304475,-0.07083446866211791,0.0038107023525905484
34,108800,0.009003281593322754,-0.28274067441622414,-0.05863498350760589,0.027449260271775227
35,112000,0.004493105225265026,-0.30582815197606883,-0.06687410800950602,0.012955097955030699
36,115200,0.0010142982937395573,-0.31027691848576067,-0.06644261449885865,0.008116107511644563
37,118400,0.00023939732636790723,-0.3050580674161514,-0.060248073058513305,0.0076355359924491495
38,121600,0.0008455440402030945,-0.3065857671201229,-0.06378942123847083,0.0097970206484509
39,124800,8.218868606491014e-05,-0.3125345803797245,-0.06842018336368104,0.00773616634736148
40,128000,0.0044095516204833984,-0.3095569994300604,-0.07116084161874217,0.013786036047774057
41,131200,-0.0018647466786205769,-0.3248483126362165,-0.07760541267925873,0.003549491221201606
42,134400,0.001977010630071163,-0.2987889086206754,-0.05668977964669466,0.010097134398529306
43,137600,0.0047257933765649796,-0.28999694200853504,-0.05464675962769737,0.015764907990039014
44,140800,0.006180120632052422,-0.30606145846347016,-0.07178568003582768,0.017647070495877416
45,144000,0.0019292859360575676,-0.3112487410505613,-0.0711979842162691,0.011919689011604836
46,147200,0.004595447331666946,-0.2911825935045878,-0.06080042619335776,0.020414471909559022
47,150400,0.0014222417958080769,-0.31467807764808337,-0.07375635887340953,0.011538152181310579
48,153600,-1.1240193089179229e-05,-0.3162108283489943,-0.07248534994044652,0.007322282984387129
49,156800,0.0006814311491325498,-0.299976925800244,-0.057939754286780956,0.009401761579404895
50,160000,0.003841002006083727,-0.30338774621486664,-0.06738104098088418,0.01624500428636869
51,163200,0.0004723500751424581,-0.31319997397561866,-0.07297723606073608,0.009986646908024947
52,166400,0.00551969651132822,-0.29146036046246687,-0.06106079190503806,0.019805811582288394
53,169600,0.0009796622907742858,-0.29768887187043824,-0.061007208249066025,0.012632166718443234
54,172800,0.0021687981206923723,-0.3071464649091164,-0.06776017051112528,0.010803536461511005
55,176000,0.007009384222328663,-0.3008148821691672,-0.06899779362138361,0.017707487851536523
56,179200,0.006136932875961065,-0.28427307195961476,-0.058120091515593233,0.02155643138103187
57,182400,0.004328897222876549,-0.3068884345392386,-0.07451287542935461,0.016682758450042457
58,185600,0.00783606804907322,-0.29275752417743206,-0.06492216518769661,0.020452259515877813
59,188800,0.0010801053140312433,-0.30938004950682324,-0.07027531240601093,0.008883908220256368
60,192000,0.006584635004401207,-0.3073204814145962,-0.07155586564913392,0.013904778651582699
61,195200,0.0019118253840133548,-0.3004081973185142,-0.057558951317332685,0.007313198355647425
62,198400,0.004002348519861698,-0.29259262333313624,-0.05849324932399516,0.014697199691242228
63,201600,0.010424967855215073,-0.2810281070570151,-0.06423699536438411,0.032316646173906824
