iter,frames,mean_reward,loss_total,loss_policy,loss_value
1,4096,0.3993064761161804,1.2137267946265637,-0.11535218632197938,1.487768318131566
2,8192,0.40307918190956116,0.03526306040585041,-0.10788200967363082,0.30150637719780204
3,12288,0.41152018308639526,-0.11155573083087802,-0.11108976883697323,0.15761614786460995
4,16384,0.42472875118255615,-0.13598266085609795,-0.1145137852523476,0.136299103545025
5,20480,0.43333160877227783,-0.13367201294749975,-0.11278177275089547,0.13674970967695116
6,24576,0.4481547772884369,-0.15335289002396166,-0.11487384655629285,0.11880633127875626
7,28672,0.4568262994289398,-0.15845768270082772,-0.11475693018437597,0.11305621704086662
8,32768,0.4721623957157135,-0.1579961547628045,-0.11263032141141593,0.1107603759970516
9,36864,0.48228561878204346,-0.1718782311771065,-0.11515253686229698,0.09884574348106981
10,40960,0.4941909611225128,-0.1711171309929341,-0.11602778984233737,0.09992634216323495
11,45056,0.5080979466438293,-0.1781138493679464,-0.11575109180994332,0.09183670398779213
12,49152,0.5255810022354126,-0.16123517234809698,-0.1112271615769714,0.1035304912365973
13,53248,0.5417605638504028,-0.17561566568911074,-0.10975258994440082,0.08682650784030557
14,57344,0.5541598796844482,-0.1781926665455103,-0.11101186743471772,0.08459762479178608
15,61440,0.5650256872177124,-0.17986026778817177,-0.11042964401131031,0.08155987639911473
16,65536,0.5767740607261658,-0.1830953021068126,-0.11178327322122641,0.07868859146255999
17,69632,0.5919122695922852,-0.17399359298869968,-0.11202017121831886,0.08683866455685348
18,73728,0.6039609909057617,-0.17887136228382589,-0.11117230396484956,0.08005053098313511
19,77824,0.6109309196472168,-0.18024237877689303,-0.11029792433837429,0.0765590064926073
20,81920,0.6225852966308594,-0.18436825289390982,-0.10880917249596678,0.0697646629763767
21,86016,0.632150411605835,-0.17987019065767526,-0.11122799325967207,0.07556609457824379
22,90112,0.6494312286376953,-0.18196500791236758,-0.10651725893549155,0.06722494051791728
23,94208,0.6610751748085022,-0.18501735609024764,-0.10885898567503319,0.06495396783575416
24,98304,0.6699542999267578,-0.17959526763297617,-0.10618586158961989,0.06667864702176303
25,102400,0.6808711886405945,-0.1911828948650509,-0.10860487144964281,0.05593247921206057
26,106496,0.6928014159202576,-0.1877821892965585,-0.10766958110616542,0.057170761120505634
27,110592,0.7018746733665466,-0.18409838075749577,-0.10532577651320026,0.05725125328171998
28,114688,0.7136216759681702,-0.1880944977980107,-0.10399962975643576,0.050537648051977156
29,118784,0.7211766242980957,-0.1805748858023435,-0.10178531277924777,0.05415122765116394
30,122880,0.7309271097183228,-0.17774933208711446,-0.10497817206778563,0.05889585507102311
31,126976,0.7408983707427979,-0.179965083533898,-0.10289603290002561,0.052713263873010875
32,131072,0.7574383616447449,-0.178939172020182,-0.10088999381987378,0.04963995141442865
33,135168,0.7606391906738281,-0.1815258352085948,-0.10412887710845098,0.04912912140134722
34,139264,0.772983729839325,-0.17989043300040067,-0.10206633594643791,0.046720445109531286
35,143360,0.7793293595314026,-0.17852700483053924,-0.1002984317485243,0.04442516174167395
36,147456,0.7867259979248047,-0.1800194563344121,-0.09964411201071925,0.040663866931572555
37,151552,0.7990337610244751,-0.1787045886274427,-0.10202832538634539,0.041313648433424534
38,155648,0.8114750385284424,-0.17232206102926284,-0.0974692375981249,0.040498577279504386
39,159744,0.8141191005706787,-0.17579314329195767,-0.0973218876431929,0.036039261147379875
40,163840,0.8265228271484375,-0.1708802710287273,-0.09629165304359048,0.037619790656026456
41,167936,0.8388607501983643,-0.1714394056936726,-0.09552487132023088,0.03355210755253211
42,172032,0.840211808681488,-0.1724656917154789,-0.09807156832539476,0.03415706490632146
43,176128,0.8472446799278259,-0.1736173126846552,-0.0969830682995962,0.02966316882520914
44,180224,0.8527196049690247,-0.17127234670333563,-0.0974165645748144,0.031049194163642824
45,184320,0.8612030148506165,-0.1693938025739044,-0.09915003235219047,0.03254378264537081
46,188416,0.870620608329773,-0.16887871937360616,-0.09581339123251383,0.02739510948304087
47,192512,0.8750825524330139,-0.16669630589894952,-0.09487805377575569,0.02721545371459797
48,196608,0.8765096664428711,-0.1633855388732627,-0.09387888552155346,0.02852358788950369
49,200704,0.8856920599937439,-0.1648499449249357,-0.09237307636940387,0.02322409056359902
50,204800,0.8896182179450989,-0.16285279262810945,-0.09318295005650726,0.02445893663680181
51,208896,0.8951061964035034,-0.15935874176211656,-0.09342220362013905,0.02646700186887756
52,212992,0.8979241847991943,-0.16393204273190348,-0.09631335927406326,0.023587630630936475
53,217088,0.9031665325164795,-0.1590399318607524,-0.08960960444310331,0.02093482291675173
54,221184,0.905418872833252,-0.1589966902974993,-0.09308266281150282,0.022358181816525758
55,225280,0.9106000661849976,-0.16071193045936524,-0.09434007682721131,0.02053336180979386
56,229376,0.9152366518974304,-0.16275068097747863,-0.0948938203509897,0.017919305578107014
57,233472,0.921836793422699,-0.15659071959089488,-0.09260593947838061,0.019320060330210255
58,237568,0.9269927740097046,-0.15556296531576663,-0.09163906317553483,0.017628975701518355
59,241664,0.9306541681289673,-0.1487477138871327,-0.0890654956077924,0.02040010560886003
60,245760,0.9360148906707764,-0.15212873267009855,-0.09049805050890428,0.016548977699130774
61,249856,0.9388428926467896,-0.1472733739297837,-0.08818997075723019,0.017613625904778017
62,253952,0.9462025761604309,-0.148811100772582,-0.0905941504141083,0.015623371652327477
63,258048,0.9513989686965942,-0.14259621752426027,-0.08546070512966253,0.014301451382925734
64,262144,0.9547315835952759,-0.14319898860994726,-0.08881643156637438,0.016000303137116135
65,266240,0.9560607671737671,-0.14684723620302975,-0.09247757118719165,0.015509414806729183
66,270336,0.9650511741638184,-0.13805326612200589,-0.08424445377313532,0.013228553481167183
67,274432,0.9686500430107117,-0.13752641247119754,-0.08653944421384949,0.013432890671538189
68,278528,0.9741919636726379,-0.1343355529708788,-0.08529439092089888,0.012970889813732355
69,282624,0.9783446788787842,-0.1348962547723204,-0.08669096002122387,0.010722159501165151
70,286720,0.9819168448448181,-0.13035233155824244,-0.08414618465758394,0.010660681838635356
71,290816,0.9820353984832764,-0.1366842295625247,-0.09034286012174561,0.010491923053632491
