iter,frames,mean_reward,loss_total,loss_policy,loss_value
1,4096,0.22689709067344666,0.28837843257933854,-0.1053974344569724,0.5294262900482863
2,8192,0.23051893711090088,-0.12017879597842693,-0.10007386089273496,0.11534260674379766
3,12288,0.24143217504024506,-0.17137676794081927,-0.10576799171394669,0.06952474624849855
4,16384,0.25287702679634094,-0.1849493424873799,-0.10521442903846037,0.055091476440429686
5,20480,0.2590080797672272,-0.1879969431553036,-0.10479479446366895,0.05108631073962897
6,24576,0.2696354389190674,-0.19250931940041482,-0.10510000202993978,0.04652321019675583
7,28672,0.2792242765426636,-0.19309859611094,-0.10513454983374686,0.04556416142731905
8,32768,0.289433091878891,-0.1891602739226073,-0.10426413213135674,0.04814945419784635
9,36864,0.2996104061603546,-0.1922383973840624,-0.10450395992957055,0.04495313998777419
10,40960,0.3066112697124481,-0.19262583339586853,-0.10529832583561075,0.04447225267067552
11,45056,0.3182239234447479,-0.19956503971479833,-0.10605380399210844,0.037859165505506095
12,49152,0.32705408334732056,-0.20170205901376903,-0.10576678541256115,0.03440957892453298
13,53248,0.33408674597740173,-0.19726329133845866,-0.10367838404490612,0.03574669915251434
14,57344,0.3436194658279419,-0.19844821938313545,-0.10148226542514749,0.031578412442468104
15,61440,0.35220369696617126,-0.2025152385700494,-0.10123008695372845,0.026596292213071138
16,65536,0.3595636785030365,-0.20213547078892588,-0.1042952256044373,0.02881420998601243
17,69632,0.3641801178455353,-0.1971613321918994,-0.10109904835117049,0.029751055547967552
18,73728,0.3711564540863037,-0.1942450047004968,-0.10177260521741119,0.03196821034653112
19,77824,0.38471803069114685,-0.19186100121587515,-0.09986754391575232,0.03116427334025502
20,81920,0.38650768995285034,-0.19951802571304142,-0.10142348351655528,0.024241035501472653
21,86016,0.3988068699836731,-0.19440910308621823,-0.09822889870556537,0.02471659373259172
22,90112,0.40543872117996216,-0.19167548618279398,-0.1012062982423231,0.02844733416568488
23,94208,0.4129825830459595,-0.186590772587806,-0.09782529200310819,0.028329619008582087
24,98304,0.4240802228450775,-0.18898340959567578,-0.0986457301187329,0.0247524922946468
25,102400,0.4333995580673218,-0.18408520733937622,-0.0949924134707544,0.02369996440829709
26,106496,0.4410158693790436,-0.18786268832627684,-0.09880150796379894,0.02219960796646774
27,110592,0.4438473880290985,-0.185398991080001,-0.0973824220505776,0.02178560805041343
28,114688,0.4521859288215637,-0.18271328904666007,-0.09533398216008208,0.020865727483760567
29,118784,0.4586707055568695,-0.17535045524127782,-0.09180883557419292,0.02270579218165949
30,122880,0.4668651521205902,-0.1764913351042196,-0.09249812370690051,0.019501278101233765
31,126976,0.47209131717681885,-0.1770182212581858,-0.09375627999543212,0.01855589883052744
32,131072,0.4817957878112793,-0.17211450808681547,-0.08943371911009308,0.016576758679002525
33,135168,0.48723673820495605,-0.16889078291133047,-0.08769908506656066,0.016000663756858557
34,139264,0.4898538291454315,-0.16914562333840877,-0.08888376114191487,0.015405209682649001
35,143360,0.4967386722564697,-0.16760336842853577,-0.0891534242167836,0.01471768076880835
36,147456,0.4996364116668701,-0.17178792185150088,-0.09313297333428636,0.013123641372658312
37,151552,0.504319429397583,-0.16526976078748704,-0.0883978711994132,0.012940599501598626
38,155648,0.5110618472099304,-0.16472591129131614,-0.08941548581351526,0.011777160916244611
39,159744,0.5135668516159058,-0.16364718293771147,-0.09003279907337855,0.011726973002078011
40,163840,0.51767498254776,-0.15985971819609404,-0.08780251647112891,0.011316724098287522
41,167936,0.5229698419570923,-0.15771990895736962,-0.08701428230269811,0.01012938039493747
42,172032,0.5276206731796265,-0.1542572228005156,-0.08589518454391509,0.009583922883030027
43,176128,0.5338863134384155,-0.14712222127709537,-0.08171802757424303,0.009259197671781294
44,180224,0.5388314127922058,-0.1459160131867975,-0.08285861824115273,0.008621236708131618
45,184320,0.5407819747924805,-0.1461366401053965,-0.08357479610276641,0.008055709901964293
46,188416,0.5440558791160583,-0.14520539599470794,-0.08353354741120711,0.007563170825596899
47,192512,0.5473593473434448,-0.137951396452263,-0.07788378379191271,0.006666430746554397
48,196608,0.5535125732421875,-0.13591683451086284,-0.07873532540688757,0.005999150796560571
49,200704,0.5547531843185425,-0.13624014165252446,-0.08161483017902356,0.006319005225668662
50,204800,0.5592805743217468,-0.13559891181066633,-0.08304303901095408,0.005799985449993983
51,208896,0.562033474445343,-0.1351370309246704,-0.0844661261071451,0.005067635315936059
52,212992,0.5681273937225342,-0.12291748556308449,-0.0767117453578976,0.006135876171174459
53,217088,0.5689803957939148,-0.12635359291452913,-0.08001258271397091,0.004691334646486212
54,221184,0.5735294222831726,-0.12242496521212161,-0.07926662577665411,0.004576709817047231
55,225280,0.5767616033554077,-0.11724508160259575,-0.07702919243893121,0.004267656468437053
56,229376,0.5802656412124634,-0.1143695039791055,-0.07724305300798733,0.0038867382070748137
57,233472,0.5821879506111145,-0.11474109365371987,-0.0783903037692653,0.0034914971751277336
58,237568,0.583102822303772,-0.10876619431655854,-0.07378493769647321,0.0031760235186084175
59,241664,0.5857579112052917,-0.10656456798315048,-0.0737839722656645,0.0029324765666387973
60,245760,0.586881160736084,-0.10813844829099253,-0.07702890908403788,0.0035087947369902396
61,249856,0.5873194932937622,-0.10821514568524435,-0.0769991698936792,0.002791359518596437
62,253952,0.5874533653259277,-0.10742746305186301,-0.07879279078624676,0.003619486527168192
63,258048,0.5921204686164856,-0.09844904147321358,-0.0721691078855656,0.002780497127241688
64,262144,0.595699667930603,-0.09867139047710224,-0.07649257817829494,0.003385946265188977
65,266240,0.5975484251976013,-0.09351694504148327,-0.07283276993548497,0.0023821249131287916
66,270336,0.5994993448257446,-0.09288597169215791,-0.07470834398409351,0.0025840535599854775
67,274432,0.6014789938926697,-0.09065462563303299,-0.07375805367773865,0.0021335508667107207
68,278528,0.6029279232025146,-0.0903031104709953,-0.07561875992978458,0.0028356435723253526
69,282624,0.6050429940223694,-0.08398810405051335,-0.07136239997344092,0.002482062312628841
70,286720,0.6061977744102478,-0.08211459359154105,-0.06966081722348463,0.002128404078393942
71,290816,0.6075781583786011,-0.07955557801033138,-0.07045200180727988,0.0017693896559649147
72,294912,0.60964035987854,-0.07414433135127182,-0.06815800915937871,0.002190560454619117
